"Filename","Path","Lifetime Authors","Lifetime Changes","Line Count","Coverage Percentage","Id",""
"tr.js","/home/marczinusd/dev/moment/src/locale/tr.js","5","9","82","94.11764705882354","4843e5fc-c389-47f2-87d9-2e37b0c028fa",""
"ka.js","/home/marczinusd/dev/moment/src/locale/ka.js","5","10","81","83.33333333333333","62cf76d8-8797-44a3-84b8-19fa73ab397b",""
"lt.js","/home/marczinusd/dev/moment/src/locale/lt.js","5","14","110","90","ef09810e-c7fb-47a7-90ee-7531e9d967bc",""
"ar-sa.js","/home/marczinusd/dev/moment/src/locale/ar-sa.js","3","9","96","100","acf94bd9-dbb3-44ea-a553-c24bd1915be0",""
"en-gb.js","/home/marczinusd/dev/moment/src/locale/en-gb.js","5","11","59","100","59bd93c9-0f21-4523-bb8e-ea3fafba6f60",""
"tet.js","/home/marczinusd/dev/moment/src/locale/tet.js","4","5","59","100","f2ed3ed9-e24d-4a62-81ae-04b21eea912b",""
"kn.js","/home/marczinusd/dev/moment/src/locale/kn.js","3","4","117","100","0a0554b7-1b00-43c2-9552-0c12665ab2c1",""
"me.js","/home/marczinusd/dev/moment/src/locale/me.js","6","10","103","100","4800041c-4e44-4237-8946-41aa1abd229f",""
"ro.js","/home/marczinusd/dev/moment/src/locale/ro.js","3","8","68","100","0783b754-0097-4362-a2db-d87c0f6930e3",""
"uz.js","/home/marczinusd/dev/moment/src/locale/uz.js","4","7","50","100","7598a8ff-77e5-458b-a6e6-7e6422197daf",""
"sl.js","/home/marczinusd/dev/moment/src/locale/sl.js","6","13","164","79.41176470588235","36098fae-2689-46e7-b2c8-f5929a8eb567",""
"en-ca.js","/home/marczinusd/dev/moment/src/locale/en-ca.js","6","12","54","100","87a82454-fb2a-4239-9ab6-7dc822c469c8",""
"ar-ma.js","/home/marczinusd/dev/moment/src/locale/ar-ma.js","3","7","52","100","fc5e388b-6ec5-4175-b867-f588fb63a018",""
"sq.js","/home/marczinusd/dev/moment/src/locale/sq.js","4","9","62","100","6a0da51b-aa26-4d2b-8a99-29a5dd58acbf",""
"sw.js","/home/marczinusd/dev/moment/src/locale/sw.js","3","5","51","100","efbe99c8-fcd5-48f3-89b5-71ab92d9561c",""
"he.js","/home/marczinusd/dev/moment/src/locale/he.js","4","7","91","100","2b95cefd-fec8-453b-a346-d163a9aa68fe",""
"eo.js","/home/marczinusd/dev/moment/src/locale/eo.js","5","9","65","100","f64daa1c-3621-4852-886b-2c7e681a2328",""
"sv.js","/home/marczinusd/dev/moment/src/locale/sv.js","5","9","61","100","ec92b39e-8899-4d2f-be83-322e031c4000",""
"ar-kw.js","/home/marczinusd/dev/moment/src/locale/ar-kw.js","2","3","50","100","f5887d59-5e18-408c-b022-700cfc5884e6",""
"bn.js","/home/marczinusd/dev/moment/src/locale/bn.js","6","11","110","100","e9098ccf-186a-4487-a009-d69fe793d8da",""
"tzl.js","/home/marczinusd/dev/moment/src/locale/tzl.js","3","9","84","100","75668e4a-943e-42e8-8061-64d6a17c9266",""
"gu.js","/home/marczinusd/dev/moment/src/locale/gu.js","2","3","115","100","249c1ef7-bcd2-43c6-a73f-abbe3ec65964",""
"de-ch.js","/home/marczinusd/dev/moment/src/locale/de-ch.js","5","8","69","100","96b5c898-c651-4186-9966-dbb88e55c0d1",""
"mr.js","/home/marczinusd/dev/moment/src/locale/mr.js","4","14","153","71.7948717948718","448b6f11-1387-47ac-ba66-c5381be14217",""
"lo.js","/home/marczinusd/dev/moment/src/locale/lo.js","4","6","62","100","946b9af0-2315-4004-952d-5a85d720d6b1",""
"tl-ph.js","/home/marczinusd/dev/moment/src/locale/tl-ph.js","5","10","54","100","82bafdc1-ac25-4bc1-a85d-facdcca2903c",""
"lb.js","/home/marczinusd/dev/moment/src/locale/lb.js","4","11","129","86.84210526315789","d4b88197-b6c3-4b82-872e-883cb86c5199",""
"vi.js","/home/marczinusd/dev/moment/src/locale/vi.js","5","10","71","100","c27e821c-68c0-4e36-9c41-8b274f7d7013",""
"km.js","/home/marczinusd/dev/moment/src/locale/km.js","4","8","50","100","6de5ce12-9cd5-42e8-a5dc-e114ab90a2a3",""
"ms.js","/home/marczinusd/dev/moment/src/locale/ms.js","3","7","74","100","eed6243e-95a4-4ac4-b83d-c3bb3c5ae9e9",""
"fr.js","/home/marczinusd/dev/moment/src/locale/fr.js","5","12","75","100","06aa7ac1-4b44-4350-8139-ba359f6fa748",""
"cs.js","/home/marczinusd/dev/moment/src/locale/cs.js","5","11","171","89.58333333333333","efc1ad23-e084-4127-8685-8ae143399d8c",""
"hu.js","/home/marczinusd/dev/moment/src/locale/hu.js","7","11","103","92.5925925925926","ced4fca0-a810-49e9-877d-49572829a3af",""
"cy.js","/home/marczinusd/dev/moment/src/locale/cy.js","4","9","73","92.85714285714286","10af9e19-49dc-4858-a83a-311dca4d68a4",""
"abs-floor.js","/home/marczinusd/dev/moment/src/lib/utils/abs-floor.js","1","3","8","-1","bb714287-3783-46ab-b70d-749a714ca904",""
"to-int.js","/home/marczinusd/dev/moment/src/lib/utils/to-int.js","2","3","12","-1","a9f6aecb-4597-4353-bb66-a9ef3a5fe2e2",""
